topic_id,rank,word,weight
243,1,industry,0.5617020856909767
243,2,overview industry,0.4390202329182377
243,3,insights industry,0.3549114687293599
243,4,industries,0.34411668960009884
243,5,industry great,0.3233121629056722
243,6,industrial,0.30961129966107026
243,7,industry experts,0.30641346770880296
243,8,course industry,0.2829867746200235
243,9,industry professionals,0.2670624860937696
243,10,industry leaders,0.265477196476833
244,1,yaakov,0.821458854957475
244,2,hopkins,0.5606786286814871
244,3,yaakov chaikin,0.5551273524530456
244,4,chaikin,0.551276291416161
244,5,hopkins university,0.48551350823611766
244,6,johns hopkins,0.4749566511298603
244,7,johns,0.47151027556698044
244,8,john hopkins,0.41765445319839367
244,9,professor yaakov,0.40506927726664044
244,10,yaakov great,0.37483472138421614
245,1,social psychology,0.7728832009838097
245,2,plous,0.5405033009095667
245,3,scott plous,0.4702546661151375
245,4,scott,0.46880094431609226
245,5,social,0.4641579084859141
245,6,professor scott,0.4308411676184766
245,7,psychology,0.3979227501988102
245,8,professor plous,0.3756556079393788
245,9,psychology course,0.2972497717109839
245,10,course social,0.2960330557909519
246,1,statistics,0.43504322443141685
246,2,statistical,0.30978135856683564
246,3,probability,0.3035073089858692
246,4,basic statistics,0.29284918764128226
246,5,basics statistics,0.2663292249269578
246,6,course statistics,0.262654050953811
246,7,stats,0.26082143873973174
246,8,statistics course,0.2397151331917177
246,9,introduction statistics,0.23887468992864164
246,10,statistics lectures,0.22067271399168112
247,1,leadership,0.9051962220742864
247,2,leader,0.5400975952514422
247,3,leaders,0.4081170646825582
247,4,leadership skills,0.4030020024615328
247,5,21st,0.35208520964897305
247,6,century,0.3519261385007725
247,7,21st century,0.3451972344599782
247,8,leader course,0.31410230659197114
247,9,jim,0.2699127965026075
247,10,course leader,0.25795640066831477
248,1,simulation,0.7884578300627166
248,2,simulations,0.5969915146937075
248,3,simulator,0.42484705033149983
248,4,simulators,0.2670939706691081
248,5,simulations really,0.25857247020071317
248,6,sim,0.24582156322156876
248,7,course simulations,0.22756726963980614
248,8,everly,0.22342859661156264
248,9,monte carlo,0.22032715704369177
248,10,monte,0.21918416011878303
249,1,theory,0.5967159725358528
249,2,theory practice,0.480127350193536
249,3,theory theory,0.42575677765326425
249,4,balance theory,0.4248861697852574
249,5,mix theory,0.38544645489308493
249,6,lot theory,0.3847302172071816
249,7,theory good,0.38120650687167024
249,8,combination theory,0.3720716512487087
249,9,theory practical,0.36096484729037376
249,10,theory useful,0.3383007963109109
