topic_a,topic_b,n_a,n_b,U,p_uncorrected,rank_biserial_r
177,184,319,304,8745.5,4.3695469018145225e-70,0.8196
177,185,319,302,25666.5,7.517215879106857e-24,0.4672
177,186,319,301,21506.0,1.3428278607841315e-32,0.552
177,187,319,297,20949.0,5.024408832362608e-33,0.5578
177,188,319,296,14427.0,3.762719787981574e-50,0.6944
177,189,319,294,14338.5,5.921223485568004e-50,0.6942
177,190,319,292,13729.0,2.5806864392163153e-51,0.7052
177,191,319,291,28703.5,3.75240603602846e-16,0.3816
177,192,319,289,17929.5,9.252872210182804e-39,0.611
177,193,319,285,18822.0,1.5691063131478688e-35,0.5859
177,194,319,285,12741.0,1.0213335759197754e-52,0.7197
177,195,319,284,4992.0,1.838156041095781e-79,0.8898
177,196,319,284,10531.5,1.353342860950142e-59,0.7675
177,197,319,283,6620.5,4.236416186867195e-73,0.8533
177,198,319,282,45264.0,0.8934625911559237,-0.0063
177,199,319,282,11510.0,6.379384084195038e-56,0.7441
177,200,319,280,11705.5,8.033911810324236e-55,0.7379
177,201,319,279,39417.5,0.015894021629601227,0.1142
177,202,319,279,33411.5,1.4341266762719756e-07,0.2492
177,203,319,276,9445.0,2.060331120456704e-61,0.7854
177,204,319,275,15897.5,5.396539495269539e-41,0.6376
177,205,319,275,10202.5,1.3556366550119816e-58,0.7674
177,206,319,273,10507.5,4.278727522344206e-57,0.7587
177,207,319,273,8415.0,2.558296750409866e-64,0.8067
177,208,319,272,17486.5,6.027244019837298e-36,0.5969
177,209,319,272,32824.0,3.328822416498105e-07,0.2434
177,210,319,271,41500.5,0.4035628548414568,0.0399
177,211,319,271,29616.5,4.260658029825012e-11,0.3148
177,212,319,270,4319.0,4.434885622491951e-79,0.8997
177,213,319,268,16720.5,4.8552611222675335e-37,0.6088
177,214,319,268,27108.0,2.1679696701745093e-14,0.3658
177,215,319,266,43270.5,0.67877839444901,-0.0199
177,216,319,266,16042.0,2.0225998476727692e-38,0.6219
177,217,319,264,22837.5,1.7565981918054214e-21,0.4576
177,218,319,263,6683.0,2.5393805092495567e-68,0.8407
177,219,319,259,10185.0,8.658782472280735e-55,0.7535
177,220,319,256,6443.5,1.4200766306891927e-67,0.8422
177,221,319,256,16086.5,7.623178145569231e-36,0.606
177,222,319,254,11335.5,1.0793628793185953e-49,0.7202
177,223,319,252,14059.0,1.1696532880097692e-40,0.6502
177,224,319,251,23168.0,5.582546965446702e-18,0.4213
177,225,319,248,22883.5,6.959608632657303e-18,0.4215
177,226,319,246,11404.0,1.9641788402734874e-47,0.7094
177,227,319,246,23808.5,1.0644641098411386e-15,0.3932
177,228,319,245,18598.5,1.3258780564642494e-26,0.5241
177,229,319,242,7679.5,1.8688288050740683e-59,0.801
177,230,319,239,18154.0,3.158664121048427e-26,0.5238
177,231,319,236,16099.5,8.867415489999892e-31,0.5723
177,232,319,235,20790.0,3.1180190570659533e-19,0.4453
177,233,319,230,11324.5,1.696842395092219e-43,0.6913
177,234,319,230,2602.5,4.20611296243071e-77,0.9291
177,235,319,230,17174.0,1.952735629843603e-26,0.5319
177,236,319,224,16457.5,9.470578417280508e-27,0.5394
177,237,319,220,27721.0,3.377936663554827e-05,0.21
177,238,319,218,22620.5,5.9421152060541226e-12,0.3494
177,239,319,218,17857.5,9.846007797364608e-22,0.4864
177,240,319,212,30053.0,0.029871002485311583,0.1112
177,241,319,210,26171.5,2.0687545081064907e-05,0.2186
177,242,319,208,5703.0,3.610379110016314e-58,0.8281
177,243,319,206,16487.0,5.157760197574218e-22,0.4982
177,244,319,205,26533.0,0.0002682180223088434,0.1885
177,245,319,204,21936.0,3.194717559422534e-10,0.3258
177,246,319,204,8138.5,1.769983255229545e-47,0.7499
177,247,319,204,19255.0,3.2884892296174857e-15,0.4082
177,248,319,201,12233.5,1.4614907630003795e-32,0.6184
177,249,319,201,8992.0,1.7970592952908464e-43,0.7195
178,179,319,317,60620.5,1.4158080609906088e-05,-0.1989
178,180,319,314,51411.5,0.563752534345697,-0.0265
178,181,319,307,55414.5,0.004368406584259411,-0.1317
178,182,319,307,46040.0,0.19583785092830386,0.0598
178,183,319,306,45648.0,0.1616094944971589,0.0647
178,184,319,304,28302.0,2.4975446032667224e-19,0.4163
178,185,319,302,63621.0,4.691612257767985e-12,-0.3208
178,186,319,301,52328.0,0.05273475902283566,-0.09
178,187,319,297,56298.0,5.2504371787281846e-05,-0.1884
178,188,319,296,44666.0,0.2476001081614233,0.0539
178,189,319,294,41193.0,0.009273529884303654,0.1216
178,190,319,292,40454.0,0.0049903171680749795,0.1314
178,191,319,291,69466.5,2.886324818260455e-26,-0.4967
178,192,319,289,51531.5,0.011973902196132518,-0.1179
178,193,319,285,50524.5,0.01795799284460862,-0.1115
178,194,319,285,39236.0,0.0036639614821454953,0.1369
178,195,319,284,18554.0,5.5324835204458974e-36,0.5904
178,196,319,284,37651.0,0.0003425395835229976,0.1688
178,197,319,283,24352.0,1.684723136154869e-22,0.4605
178,198,319,282,78728.5,7.823422034199377e-57,-0.7503
178,199,319,282,38163.5,0.0013364747783467118,0.1515
178,200,319,280,37251.0,0.00045545974964607445,0.1659
178,201,319,279,69167.5,1.233972787021142e-31,-0.5543
178,202,319,279,61965.0,1.175185021292691e-16,-0.3925
178,203,319,276,29846.5,1.2133645082055583e-11,0.322
178,204,319,275,44114.0,0.9042063030344396,-0.0057
178,205,319,275,34828.5,1.4817559478664781e-05,0.206
178,206,319,273,34719.5,2.1062857517518696e-05,0.2026
178,207,319,273,29325.0,7.196312850282799e-12,0.3265
178,208,319,272,47165.0,0.06766125245376711,-0.0872
178,209,319,272,55724.0,2.459238746210431e-09,-0.2844
178,210,319,271,71084.5,1.5266525202204266e-41,-0.6445
178,211,319,271,64920.0,7.429545867911866e-26,-0.5019
178,212,319,270,17913.5,2.3714225111313406e-34,0.584
178,213,319,268,48112.0,0.008754417699153876,-0.1255
178,214,319,268,60728.5,1.5535467906038498e-18,-0.4207
178,215,319,266,76236.0,6.033115426236632e-62,-0.7969
178,216,319,266,43959.0,0.4518376063947177,-0.0361
178,217,319,264,52314.0,4.6297470995287565e-07,-0.2424
178,218,319,263,20556.5,3.1242338221370416e-26,0.51
178,219,319,259,34087.0,0.0002973160650081448,0.1749
178,220,319,256,24837.0,6.552770986084903e-16,0.3917
178,221,319,256,44430.5,0.06917197031767901,-0.0881
178,222,319,254,36391.5,0.0363250793121418,0.1017
178,223,319,252,42027.5,0.34906924814675966,-0.0456
178,224,319,251,47568.0,0.00011371213575791286,-0.1882
178,225,319,248,43183.5,0.060886750614137834,-0.0917
178,226,319,246,36368.0,0.13596435090113915,0.0731
178,227,319,246,49200.5,2.235916129972533e-07,-0.2539
178,228,319,245,46841.0,5.1909981541455096e-05,-0.1987
178,229,319,242,29902.5,4.798760055381947e-06,0.2253
178,230,319,239,43840.5,0.0024059168581223693,-0.1501
178,231,319,236,42807.0,0.005688374390281676,-0.1372
178,232,319,235,46405.0,1.6548671228959984e-06,-0.238
178,233,319,230,34839.5,0.3143614453894831,0.0503
178,234,319,230,12749.5,6.174386959434407e-39,0.6525
178,235,319,230,41115.0,0.015714146436315735,-0.1208
178,236,319,224,41378.5,0.0016940373157703311,-0.1582
178,237,319,220,50113.0,2.830285856259661e-17,-0.4281
178,238,319,218,46045.5,1.715044476070022e-10,-0.3243
178,239,319,218,39130.5,0.013561642700240378,-0.1254
178,240,319,212,53237.0,3.3643631935236846e-29,-0.5744
178,241,319,210,49729.0,3.815290136943647e-21,-0.4847
178,242,319,208,21626.0,1.3853816780997544e-11,0.3481
178,243,319,206,38286.5,0.0013799494726670985,-0.1652
178,244,319,205,50365.0,1.5471367271435307e-25,-0.5403
178,245,319,204,47383.5,1.2930719005955388e-18,-0.4563
178,246,319,204,25787.0,6.21432209078535e-05,0.2075
178,247,319,204,41891.5,2.8833766075440232e-08,-0.2875
178,248,319,201,32909.5,0.6106502532320097,-0.0265
178,249,319,201,23342.0,1.7461718345951493e-07,0.2719
179,180,317,314,41888.0,0.0005777561928512149,0.1584
179,181,317,307,46211.5,0.27698680228244377,0.0503
179,182,317,307,36577.0,8.028095486697149e-08,0.2483
179,183,317,306,35657.0,1.0739001313346056e-08,0.2648
179,184,317,304,21570.0,1.0779681934873127e-32,0.5523
179,185,317,302,53620.5,0.009688259471801436,-0.1202
179,186,317,301,43417.5,0.05312182841311752,0.0899
179,187,317,297,46167.0,0.6796744206458685,0.0193
179,188,317,296,35096.5,6.890176843734224e-08,0.2519
179,189,317,294,32685.0,1.7493464982405932e-10,0.2986
179,190,317,292,31945.5,3.870385880021811e-11,0.3098
179,191,317,291,59901.0,1.9227849399616496e-10,-0.2987
179,192,317,289,41572.5,0.049228523003686825,0.0924
179,193,317,285,41469.5,0.08226338210875934,0.082
179,194,317,285,30726.0,1.2020261145464003e-11,0.3198
179,195,317,284,13440.5,6.304085813505005e-50,0.7014
179,196,317,284,28351.0,4.487479598598009e-15,0.3702
179,197,317,283,17240.0,8.486874602574795e-39,0.6157
179,198,317,282,72870.5,1.6363540541545354e-40,-0.6303
179,199,317,282,29385.5,4.4178807126673076e-13,0.3426
179,200,317,280,28794.0,1.2574689593654774e-13,0.3512
179,201,317,279,62127.5,1.3884564276380324e-17,-0.4049
179,202,317,279,55042.0,2.493175615991693e-07,-0.2447
179,203,317,276,22738.5,5.853133722756151e-24,0.4802
179,204,317,275,35353.0,7.273771301783647e-05,0.1889
179,205,317,275,26591.5,2.646247878911478e-16,0.3899
179,206,317,273,26581.0,6.277119427364166e-16,0.3857
179,207,317,273,22028.5,7.902961642682288e-25,0.4909
179,208,317,272,38378.5,0.021520467833041675,0.1098
179,209,317,272,50139.0,0.0006433752059887348,-0.163
179,210,317,271,64529.0,8.038387102372241e-26,-0.5023
179,211,317,271,56697.5,2.1873825807686495e-11,-0.32
179,212,317,270,12418.5,8.999517953580292e-50,0.7098
179,213,317,268,38971.0,0.08515161113673486,0.0826
179,214,317,268,52529.5,8.030275874901456e-07,-0.2366
179,215,317,266,70552.0,1.263824053437305e-44,-0.6734
179,216,317,266,35578.0,0.0011564340585430285,0.1561
179,217,317,264,44363.5,0.21117760357560522,-0.0602
179,218,317,263,15641.0,1.9854136971376235e-38,0.6248
179,219,317,259,26191.5,7.504680008599561e-14,0.362
179,220,317,256,18176.5,5.9818366944282214e-30,0.552
179,221,317,256,36290.0,0.02961976764043328,0.1056
179,222,317,254,28045.5,4.5459437126179057e-10,0.3034
179,223,317,252,33581.0,0.0010937224229234934,0.1593
179,224,317,251,41482.5,0.38187440356267155,-0.0427
179,225,317,248,37877.0,0.4575579975410352,0.0364
179,226,317,246,28410.0,3.2644415675009325e-08,0.2714
179,227,317,246,42538.0,0.06395651050489864,-0.091
179,228,317,245,38815.5,0.993103278405011,0.0004
179,229,317,242,22041.0,6.520601333403873e-18,0.4254
179,230,317,239,36700.0,0.52884244344705,0.0312
179,231,317,236,35024.0,0.20003640241190157,0.0637
179,232,317,235,39442.5,0.23625261972963618,-0.0589
179,233,317,230,27658.5,1.4319765323208324e-06,0.2413
179,234,317,230,8526.5,7.028964761615599e-53,0.7661
179,235,317,230,34353.0,0.2494475327277853,0.0577
179,236,317,224,34224.0,0.47494281701118435,0.0361
179,237,317,220,44924.0,1.303529363390289e-08,-0.2883
179,238,317,218,40654.5,0.0005154831767108585,-0.1766
179,239,317,218,33386.5,0.5069044924846338,0.0338
179,240,317,212,48157.5,2.9563669816906855e-17,-0.4332
179,241,317,210,44106.0,2.5752667005283016e-10,-0.3251
179,242,317,208,16077.0,2.9242113898154936e-23,0.5123
179,243,317,206,32305.5,0.8381143868758996,0.0106
179,244,317,205,44872.5,1.8961850235254182e-13,-0.381
179,245,317,204,41013.5,2.2834142172484475e-07,-0.2684
179,246,317,204,19803.0,7.95823002894782e-14,0.3875
179,247,317,204,36127.5,0.023729190134020566,-0.1173
179,248,317,201,26790.0,0.0022662277524703564,0.1591
179,249,317,201,18983.0,8.77863696721553e-15,0.4041
180,181,314,307,53182.5,0.025799407557280093,-0.1034
180,182,314,307,44359.5,0.08590018889606807,0.0797
180,183,314,306,44010.5,0.07064942247561748,0.0839
180,184,314,304,28291.5,1.9712676226176877e-18,0.4072
180,185,314,302,60242.0,6.27435056101275e-09,-0.2706
180,186,314,301,50221.5,0.17841692095404227,-0.0627
180,187,314,297,53434.0,0.0018079067586300086,-0.1459
180,188,314,296,43104.0,0.1216256079150305,0.0725
180,189,314,294,39973.0,0.00427329352808971,0.134
180,190,314,292,39313.5,0.002428028683752411,0.1425
180,191,314,291,65438.0,3.7722075678228556e-20,-0.4323
180,192,314,289,49054.0,0.08504634354853952,-0.0811
180,193,314,285,48163.5,0.10612752184594121,-0.0764
180,194,314,285,38152.5,0.0018310988613396257,0.1473
180,195,314,284,19179.0,2.1130300333540774e-33,0.5699
180,196,314,284,36580.5,0.00014758434400006837,0.1796
180,197,314,283,24544.5,3.389896136511917e-21,0.4476
180,198,314,282,75314.0,1.731459192447798e-49,-0.7011
180,199,314,282,36966.0,0.0004983654945549793,0.1651
180,200,314,280,36140.5,0.00018046935954644911,0.1779
180,201,314,279,66186.5,6.021180918202287e-27,-0.511
180,202,314,279,59376.0,7.542553709275919e-14,-0.3555
180,203,314,276,29553.0,2.5704503839544278e-11,0.318
180,204,314,275,42378.5,0.6992600488697834,0.0184
180,205,314,275,33961.0,7.765431133424516e-06,0.2134
180,206,314,273,33721.0,8.218168499514575e-06,0.2132
180,207,314,273,28940.5,1.1062000385952389e-11,0.3248
180,208,314,272,45106.0,0.24003017537561278,-0.0562
180,209,314,272,53984.0,3.421130844989944e-08,-0.2641
180,210,314,271,67955.5,1.1708819852021612e-35,-0.5972
180,211,314,271,61474.5,1.6194429816853864e-20,-0.4449
180,212,314,270,18719.0,2.484239122138309e-31,0.5584
180,213,314,268,45640.0,0.07800404881457294,-0.0847
180,214,314,268,57574.0,1.7946988368702396e-14,-0.3683
180,215,314,266,72902.5,4.36258163850342e-54,-0.7457
180,216,314,266,42167.0,0.8405828810287012,-0.0097
180,217,314,264,49891.5,2.4252695516357714e-05,-0.2037
180,218,314,263,20881.0,1.4061585288516233e-24,0.4943
180,219,314,259,32966.5,9.54086091596415e-05,0.1893
180,220,314,256,24726.5,2.6266268193900145e-15,0.3848
180,221,314,256,42464.5,0.24535484154177623,-0.0565
180,222,314,254,35058.0,0.013200784952625567,0.1209
180,223,314,252,40165.0,0.7561342539360266,-0.0152
180,224,314,251,45815.0,0.0008895894220188107,-0.1626
180,225,314,248,41882.0,0.12331473322420994,-0.0757
180,226,314,246,35023.0,0.05827217562490859,0.0932
180,227,314,246,47056.0,9.080853188029838e-06,-0.2184
180,228,314,245,44580.0,0.0012505988984811362,-0.159
180,229,314,242,29006.5,1.7076711387214852e-06,0.2366
180,230,314,239,42014.0,0.015843632372380106,-0.1197
180,231,314,236,40838.0,0.04015120692491571,-0.1022
180,232,314,235,44468.5,3.822939832053372e-05,-0.2053
180,233,314,230,33404.5,0.13528309520622575,0.0749
180,234,314,230,13708.0,3.8373107320166955e-35,0.6204
180,235,314,230,39588.0,0.054841296686698585,-0.0963
180,236,314,224,39497.5,0.01486957024098668,-0.1231
180,237,314,220,48024.0,1.5519400977288326e-14,-0.3904
180,238,314,218,44119.5,1.3978737722374823e-08,-0.2891
180,239,314,218,37747.0,0.04348614698383624,-0.1029
180,240,314,212,50913.5,6.315333001663829e-25,-0.5297
180,241,314,210,47464.0,1.4239752489823984e-17,-0.4396
180,242,314,208,21331.5,1.9215039877856096e-11,0.3468
180,243,314,206,36688.0,0.009512490879293496,-0.1344
180,244,314,205,47992.5,2.950055620435162e-21,-0.4911
180,245,314,204,44858.5,1.2758394187820022e-14,-0.4006
180,246,314,204,25142.0,3.522096641452633e-05,0.215
180,247,314,204,40005.5,1.6467187378912931e-06,-0.2491
180,248,314,201,31550.0,0.9968518498358359,0.0002
180,249,314,201,23115.5,2.9934786312283425e-07,0.2675
181,182,307,307,38708.5,0.00012862164003222585,0.1786
181,183,307,306,38122.5,5.443340773905697e-05,0.1884
181,184,307,304,23874.0,1.5307560633878224e-25,0.4884
181,185,307,302,53745.5,0.0006661508594498746,-0.1594
181,186,307,301,44451.0,0.4184986208613606,0.0379
181,187,307,297,47168.5,0.4615940322485036,-0.0346
181,188,307,296,37395.0,0.00017019301373567594,0.177
181,189,307,294,34723.5,1.0093458450602018e-06,0.2306
181,190,307,292,33950.0,2.8207919484804e-07,0.2426
181,191,307,291,59034.0,1.0282618644073443e-11,-0.3216
181,192,307,289,43009.5,0.5200409278044081,0.0305
181,193,307,285,42440.5,0.5297939095914175,0.0299
181,194,307,285,32948.0,2.0644016852721672e-07,0.2469
181,195,307,284,15747.0,4.2128995195777925e-41,0.6388
181,196,307,284,31277.5,2.877738676742931e-09,0.2825
181,197,307,283,20458.5,1.1219371828270823e-28,0.529
181,198,307,282,69713.5,1.4656843157878485e-37,-0.6105
181,199,307,282,31692.0,1.9114641691616153e-08,0.2679
181,200,307,280,31110.5,7.329382835746962e-09,0.2762
181,201,307,279,60745.0,2.0651314117985614e-18,-0.4184
181,202,307,279,54082.0,3.829832287970817e-08,-0.2628
181,203,307,276,25157.5,2.3700521937974326e-17,0.4062
181,204,307,275,37188.5,0.01312230728863789,0.119
181,205,307,275,29056.0,8.249318129135277e-11,0.3117
181,206,307,273,28967.5,1.3407437017277741e-10,0.3087
181,207,307,273,24494.5,5.4766388505615675e-18,0.4155
181,208,307,272,39617.0,0.28801930853160107,0.0511
181,209,307,272,49290.5,0.00017532798433409088,-0.1806
181,210,307,271,62647.5,8.143661602408306e-26,-0.506
181,211,307,271,55649.5,2.3363821796063174e-12,-0.3378
181,212,307,270,15161.5,1.6186893078830304e-39,0.6342
181,213,307,268,40065.0,0.589414306713339,0.0261
181,214,307,268,51784.5,8.456844725722255e-08,-0.2588
181,215,307,266,67384.0,3.7774538660335184e-41,-0.6503
181,216,307,266,37010.5,0.05326009113729537,0.0936
181,217,307,264,44509.5,0.042616458983062676,-0.0983
181,218,307,263,17512.5,2.0048252234149015e-31,0.5662
181,219,307,259,28356.0,4.0666441245854125e-09,0.2868
181,220,307,256,20675.0,3.3768198818503456e-22,0.4739
181,221,307,256,37316.0,0.3030318418390767,0.0504
181,222,307,254,30196.5,4.210649882073624e-06,0.2255
181,223,307,252,35056.5,0.05641564413753452,0.0937
181,224,307,251,41184.5,0.16103345901559185,-0.0689
181,225,307,248,37677.0,0.8352976787903498,0.0103
181,226,307,246,30242.0,5.660728353225189e-05,0.1991
181,227,307,246,42390.0,0.013182881094951603,-0.1226
181,228,307,245,39574.5,0.29085018747914004,-0.0523
181,229,307,242,24586.0,9.983160805135754e-12,0.3381
181,230,307,239,37280.5,0.7455396284766042,-0.0162
181,231,307,236,35991.5,0.8972653860791434,0.0065
181,232,307,235,39756.5,0.041482215336890754,-0.1021
181,233,307,230,29074.5,0.00046263930271815224,0.1765
181,234,307,230,10828.0,4.639239773935077e-43,0.6933
181,235,307,230,35132.0,0.9227646933606688,0.0049
181,236,307,224,34918.5,0.759732472297155,-0.0155
181,237,307,220,43923.5,3.870570776047602e-09,-0.3007
181,238,307,218,39911.5,0.00016677449939554712,-0.1927
181,239,307,218,33706.0,0.8874090770970225,-0.0073
181,240,307,212,46836.5,1.7167856085212656e-17,-0.4393
181,241,307,210,43186.5,5.221001213378346e-11,-0.3397
181,242,307,208,17959.0,3.4639439271393945e-17,0.4375
181,243,307,206,32682.5,0.5191560233796427,-0.0336
181,244,307,205,43808.0,5.345888426121724e-14,-0.3922
181,245,307,204,40567.5,1.509370917697855e-08,-0.2955
181,246,307,204,21605.0,2.86516167517416e-09,0.3101
181,247,307,204,35995.0,0.0041927802574857195,-0.1495
181,248,307,201,27669.5,0.04909693667379917,0.1032
181,249,307,201,20039.0,2.32147977266432e-11,0.3505
182,183,307,306,47226.5,0.9074069096527227,-0.0054
182,184,307,304,29960.5,1.9177289689038168e-14,0.358
182,185,307,302,63046.0,1.5033944636912313e-14,-0.36
182,186,307,301,52653.0,0.0029015264507030055,-0.1396
182,187,307,297,56545.5,3.2262062277626503e-07,-0.2403
182,188,307,296,46038.5,0.7783392038966583,-0.0133
182,189,307,294,42299.5,0.18368891749555494,0.0627
182,190,307,292,41641.5,0.1330866217604405,0.071
182,191,307,291,67590.5,1.900857819614561e-27,-0.5132
182,192,307,289,52036.5,0.0002593136880420829,-0.173
182,193,307,285,50609.0,0.0009682804197591665,-0.1568
182,194,307,285,40500.5,0.11845227847082658,0.0742
182,195,307,284,20414.5,5.329304555962738e-29,0.5317
182,196,307,284,39614.0,0.05500945762092564,0.0913
182,197,307,283,26309.5,1.2171885171058163e-16,0.3944
182,198,307,282,75538.0,4.4183496006668075e-55,-0.7451
182,199,307,282,39654.0,0.07829523163806666,0.0839
182,200,307,280,38719.0,0.03789966894293089,0.0991
182,201,307,279,67361.0,4.214749259759581e-33,-0.5729
182,202,307,279,60544.5,4.898270936217609e-18,-0.4137
182,203,307,276,31306.0,5.1448273131287794e-08,0.2611
182,204,307,275,44964.0,0.17435281715787998,-0.0652
182,205,307,275,36337.0,0.003721240927291078,0.1392
182,206,307,273,36348.5,0.00580893403277612,0.1326
182,207,307,273,30857.0,4.146769032100079e-08,0.2637
182,208,307,272,47635.5,0.00340773307987707,-0.1409
182,209,307,272,54614.0,1.5336392307382525e-10,-0.3081
182,210,307,271,69124.0,6.006727210052246e-43,-0.6617
182,211,307,271,63190.0,4.4532734620885254e-27,-0.519
182,212,307,270,19878.5,3.711500683133952e-27,0.5204
182,213,307,268,48384.0,0.00026640014307713274,-0.1761
182,214,307,268,59406.5,3.837758525562117e-20,-0.4441
182,215,307,266,73070.0,8.13172708132793e-60,-0.7896
182,216,307,266,44555.5,0.05953350185279131,-0.0912
182,217,307,264,52019.0,4.9734274527898245e-09,-0.2837
182,218,307,263,21981.0,6.4888793151184516e-21,0.4555
182,219,307,259,35527.0,0.02912323923139078,0.1064
182,220,307,256,26560.5,3.445679400691684e-11,0.3241
182,221,307,256,44699.5,0.004935181101511917,-0.1375
182,222,307,254,37698.5,0.499653586192052,0.0331
182,223,307,252,42709.5,0.03405833428349867,-0.1041
182,224,307,251,46868.0,1.0754428415912367e-05,-0.2165
182,225,307,248,42718.0,0.01330460469842652,-0.1221
182,226,307,246,37544.0,0.9076950802428148,0.0057
182,227,307,246,48564.0,7.239628357999502e-09,-0.2861
182,228,307,245,47011.5,4.3981906600898377e-07,-0.2501
182,229,307,242,31637.5,0.0028319039243079004,0.1483
182,230,307,239,43693.5,0.00012754117723498348,-0.191
182,231,307,236,43254.0,0.00010547638811908427,-0.194
182,232,307,235,46085.5,2.99825437343251e-08,-0.2776
182,233,307,230,35487.0,0.918748657561201,-0.0052
182,234,307,230,14594.0,2.576887795417963e-31,0.5866
182,235,307,230,41251.5,0.0008321146536572752,-0.1684
182,236,307,224,41480.0,4.829474696692386e-05,-0.2064
182,237,307,220,48825.5,2.4752924182941235e-18,-0.4458
182,238,307,218,44892.5,2.5094157779018677e-11,-0.3416
182,239,307,218,39017.0,0.0011852536246701674,-0.166
182,240,307,212,51771.0,2.3568862135459515e-30,-0.5909
182,241,307,210,48475.5,2.139433455072365e-22,-0.5038
182,242,307,208,23014.5,7.496588276623144e-08,0.2792
182,243,307,206,38146.0,7.364785161312336e-05,-0.2064
182,244,307,205,48952.0,1.578507368208465e-26,-0.5556
182,245,307,204,46521.0,1.3714662737443952e-20,-0.4856
182,246,307,204,26973.0,0.007924133147906291,0.1386
182,247,307,204,41421.5,6.292505760686968e-10,-0.3228
182,248,307,201,33176.5,0.1511284700564804,-0.0753
182,249,307,201,23908.0,1.7646284795220623e-05,0.2251
183,184,306,304,28636.0,2.147478697650762e-16,0.3843
183,185,306,302,64215.0,9.125963513686072e-17,-0.3898
183,186,306,301,52459.5,0.0030229837825038316,-0.1391
183,187,306,297,57323.5,2.7682355285139192e-08,-0.2615
183,188,306,296,45627.5,0.8737472771356846,-0.0075
183,189,306,294,41438.0,0.09504485655951928,0.0788
183,190,306,292,41078.5,0.08853061364882128,0.0805
183,191,306,291,69760.5,4.5017980344009186e-33,-0.5668
183,192,306,289,52515.0,7.520742582408208e-05,-0.1877
183,193,306,285,50827.5,0.0004980481104479508,-0.1656
183,194,306,285,39559.0,0.051131001973409584,0.0928
183,195,306,284,18767.0,8.09293200705942e-33,0.5681
183,196,306,284,38778.0,0.023882378437713424,0.1076
183,197,306,283,24067.0,1.1615137723590942e-20,0.4442
183,198,306,282,76250.5,3.2315251462372086e-58,-0.7673
183,199,306,282,39033.5,0.045713969610755995,0.0953
183,200,306,280,38134.5,0.02154928819036179,0.1098
183,201,306,279,68245.5,6.013916391567842e-36,-0.5987
183,202,306,279,61154.5,1.5060772143271938e-19,-0.4326
183,203,306,276,29957.0,1.381335396616549e-09,0.2906
183,204,306,275,44883.0,0.1646191158829956,-0.0667
183,205,306,275,35331.5,0.0008445623408139424,0.1603
183,206,306,273,35584.0,0.002085403307854209,0.1481
183,207,306,273,29573.0,1.2851716366959994e-09,0.292
183,208,306,272,47879.5,0.0017763647825741451,-0.1505
183,209,306,272,54554.5,1.0739858708508609e-10,-0.3109
183,210,306,271,70125.0,1.2122078530722625e-46,-0.6913
183,211,306,271,64700.0,3.019088765387411e-31,-0.5604
183,212,306,270,17850.0,5.568065665550476e-32,0.5679
183,213,306,268,48875.0,7.176071843504533e-05,-0.192
183,214,306,268,60603.5,4.741938848848867e-23,-0.478
183,215,306,266,73913.0,1.089420771428481e-63,-0.8161
183,216,306,266,44318.0,0.06636525689814295,-0.0889
183,217,306,264,52390.0,9.399482688552164e-10,-0.297
183,218,306,263,20553.0,7.61950759832615e-24,0.4892
183,219,306,259,35023.5,0.017277671201031325,0.1162
183,220,306,256,25238.0,3.7047485386164145e-13,0.3556
183,221,306,256,45027.5,0.002241743271685807,-0.1496
183,222,306,254,37253.0,0.3987667587975813,0.0414
183,223,306,252,42935.5,0.020862596467205938,-0.1136
183,224,306,251,46867.5,7.509953211585098e-06,-0.2204
183,225,306,248,42720.5,0.010793737073203026,-0.1259
183,226,306,246,37281.5,0.8484164773776521,0.0095
183,227,306,246,48912.5,1.4208103598090172e-09,-0.2996
183,228,306,245,47533.0,6.285696559366897e-08,-0.2681
183,229,306,242,30922.5,0.0009140311174707222,0.1648
183,230,306,239,43982.0,4.811699184982315e-05,-0.2028
183,231,306,236,43707.5,2.6259859698471548e-05,-0.2105
183,232,306,235,46509.5,4.736644539942307e-09,-0.2935
183,233,306,230,35326.5,0.9389152160265679,-0.0039
183,234,306,230,12842.0,2.3255208451829866e-36,0.6351
183,235,306,230,41270.0,0.0006132599477022421,-0.1728
183,236,306,224,41811.0,1.5008538377659492e-05,-0.22
183,237,306,220,49329.5,8.023531912688581e-20,-0.4655
183,238,306,218,45328.0,2.4037059970555058e-12,-0.359
183,239,306,218,38775.0,0.0015090501971847961,-0.1625
183,240,306,212,52392.5,1.0023300594990298e-32,-0.6153
183,241,306,210,49224.0,9.305444717262953e-25,-0.532
183,242,306,208,22135.0,4.5712193621216756e-09,0.3045
183,243,306,206,38274.5,3.8626454085733566e-05,-0.2144
183,244,306,205,49664.5,4.8152560081049355e-29,-0.5834
183,245,306,204,47514.0,1.5481857361405772e-23,-0.5223
183,246,306,204,26113.5,0.0017670204577627444,0.1634
183,247,306,204,41661.0,1.4692770153830292e-10,-0.3348
183,248,306,201,33182.0,0.1323224616804485,-0.079
183,249,306,201,23364.0,4.675387075046635e-06,0.2403
184,185,304,302,75004.5,1.4894605743169096e-41,-0.6339
184,186,304,301,66594.0,3.1556569847329505e-22,-0.4555
184,187,304,297,70182.0,5.957469819375805e-32,-0.5546
184,188,304,296,62596.5,1.1095191614617507e-16,-0.3913
